Text Label
ነይሩ O
ክንደይ O
ዝኣክል O
ማል O
እዩ O
ወፊሩ O
ኣብ O
ምንታይ O
ውዒሉ O
ክንደይ O
ማልስ O
ተረኺብሉ O
ክሳብ O
ክንደይ O
ንቑጠባዊ O
ዕብየት O
ደጊፉ O
ኢልካ O
ሓደ O
ብሓደ O
ብኣሃዛት O
ዝምለስ O
ሕቶታት O
ክህሉ O
ክኽእል O
ኣለዎ O
። O

ስለዚ O
፡ O
እቲ O
ብሕታዊ O
ክፋል O
፡ O
መንግስታዊ O
ክፋል O
ዝበሃል O
ጸወታታት O
ኣብ O
ደገ O
ይጽናሕ O
። O

እቶም O
ንኣሽቱ O
፡ O
ደቀቕትን O
ማእከሎትን O
ዝበሃሉ O
ኣውፈርቲ O
እዮም O
ኣብ O
መወዳእታ B-DATE
ብሕታዊ O
ክፋል O
ዝዀኑ O
። O

መበራበሪ O
ሃዋህው O
ከኣ O
ክትፈጥር O
ኣለካ O
። O

ኣቐዲምካ O
እቲ O
ብሕታዊ O
ክፋል O
ዝበሃል O
ክዓብየሉን O
ክኹስኮሰሉን O
ዝኽእል O
“ O
ኢንቫይሮንመንት O
“ O
( O
ሃዋህው O
) O
ክፍጠር O
ክኽእል O
ኣለዎ O
። O

እንተ O
ዘይኰነ O
፡ O
ኣብዚ O
ንእሽቶ O
ድኳን O
ኣብቲ O
ንእሽቶ O
ድኳን O
ከፊትካ O
ከተዋቕዕ! O

ከምኡ O
ዝበለ O
ብሕታዊ O
ክፋል O
፡ O
ይትረፍ O
ኣባና O
፡ O
ኣብ O
እተን O
ምዕቡላት O
ሃገራት O
እውን O
ኣይሰርሐን O
። O

ንቑጠባ O
ኣዕንዩ O
ኣቖንቊኑ O
ናብ O
እዚ O
እንርእዮ O
ዘለና O
ቅልውላው O
ኣእትይዎ O
ስለ O
ዘሎ O
፡ O
ንሕና O
ካልኦት O
ዝሓለፍዎ O
ተመኩሮ O
ክንደግም O
ኣይኰንናን O
። O

ኣብ O
ዘየድሊ O
ናይ O
ፍልስፍና O
ቈይቊ O
ኣይንኣቱን O
ኢና O
። O

ብዕምቆት O
ተረዲእና O
ናይ O
ብሓቂ O
ንብሕታዊ O
ክፋል O
ዝጥዕም O
ሃዋሁውን O
ባይታን O
ከነዳሉ O
ኣለና O
። O

ብዘይ O
ብእኡ O
ቁጠባ O
ክዓብን O
ክምዕብልን O
ኣይክእልን O
እዩ O
። O

መንግስቲ O
ተራኡ O
ክፈልጥ O
ክኽእል O
ኣለዎ O
። O

ኣብ O
መወዳእታ B-DATE
ከኣ O
እቲ O
ህዝቢ O
ክጥቀመሉ O
ክኽእል O
ኣለዎ O
። O

ውሕስነት O
ክህልወካ O
ክኽእል O
ኣለዎ O
። O

ምኽንያቱ O
ኩሉ O
ነገር O
ምስ O
ኣዋደድና O
፡ O
ኣዝዩ O
ውሑድ O
ካብ O
ህዝቢ O
ዝጥቀመሉ O
እንድሕሪ B-DATE
ኰይኑ O
፡ O
ንኸምዚ O
ኢልና O
ኣይተቓለስናን O
፡ O
ከምዚ O
ኢልና O
ከኣ O
ሃገር O
ክንሃንጽ O
ኣይንኽእልን O
ኢና O
። O

እዞም O
ኣብ O
ዕዳጋ O
ዝዝረቡ O
ወረታት O
፡ O
ኣብቲ O
ጽላት O
ብጽላት O
ዝመጽእ O
ጭብጢ O
ክለዓሉ O
ዘለዎም O
ጉዳያት O
እዮም O
። O

እዚ O
“ O
ወፍሪ O
ኣይተፈቕደን O
፡ O
ዕድል O
ኣይተዋህበን O
“ O
ዝበሃል O
ዘሎ O
፡ O
ብግሉጽነት O
ህዝቢ O
ክፈልጦ O
ክኽእል O
ምእንቲ O
፡ O
እቲ O
ክፍጠር O
ዝድለ O
ሃዋህው O
፡ O
ዝዋደድ O
ዘሎ O
ባይታ O
፡ O
ጽላት O
ብጽላት O
እንታይ O
ይመስል O
ክሳብ B-DATE
ሎሚ I-DATE
ዝተገብረኸ O
ኣብ O
ምንታይ O
በጺሑ O
ኣሎ O
ዝብሉ O
ሕቶታት O
ናታትኩም O
ናይ O
ጋዜጠኛታት O
ስራሕ O
እዩ O
ጽባሕ B-DATE
ንግሆ I-DATE
ነቶም O
ዝምልከቶም O
ሓቲትኩም O
ኣብ O
ቅድሚ B-DATE
ህዝቢ O
እቲ O
ስእሊ O
ከተነጽርዎ O
ክትክእሉ O
ኣለኩም O
። O

ክቡር O
ፕረዚደንት O
ከም O
ዝገለጽካዮ O
ጸገም O
ኣባይቲ O
ብቐንዱ O
ብህንጸት O
ኣባይቲ O
ዝፍታሕ O
እኳ O
እንተ O
ዀነ O
፡ O
ነቲ O
ዘሎ O
ጸገማት O
ብግዚያውነት O
ንምፍታሕ O
ኣብ O
ዋጋ O
ክራይ O
ኣባይቲ O
ምቁጽጻር O
ኣየድልይን O
ዶ O
መንግስቲኸ O
ህዝቢ O
ዝኸፍሎ O
ግብሪ O
ይረክብ O
ኣሎ O
ዶ O
ትብል O
ኣገዳሲትን O
ገፋሕን O
ኣርእስቲ O
ስለ O
ዝዀነት O
፡ O
እዚ O
ናይ O
መንበሪ O
ኣባይትን O
ኣገልግሎታዊ O
ህንጻታትን O
ዝበሃል O
እንታይ O
እዩ O
እቲ O
መበገሲኡ O
እንድሕር O
ኢልና O
ብዙሕ O
ክንትንትን O
ንኽእል O
ኢኻ O
። O

ክብርን O
ዋጋን O
ኣባይቲ O
፡ O
ጽበት O
ናይ O
ዘሎ O
ቀረብ O
ኩሎም O
ከተለልዮም O
ትኽእል O
ኢኻ O
። O

ከምቲ O
ኣቐዲመ O
ዝገለጽኩዎ O
ሓፈሻዊ O
ተመኩሮ O
፡ O
ብጽቡቕ O
ድልየት O
ኣብቲ O
ክንበጽሖ O
እንደሊ O
ዘይምብጻሕና O
፡ O
ምስ O
እንመዝን O
እቲ O
ኣቋራጭ O
ቀረብ O
እዩ O
። O

ህንጻታት O
ብዝተኻእለ O
መጠን O
ብርትዓዊ O
ዝርግሐ O
ምስቲ O
ሓፈሻዊ O
ውጥናት O
ኣባይቲ O
ክህሉ O
ክኽእል O
ኣለዎ O
። O

ዋጋ O
ስለምንታይ O
ከቢሩ O
ስለምንታይ O
ኣባይቲ O
ዘይተሰርሐ O
ክበሃል O
ይከኣል O
እዩ O
። O

ሕጂ B-DATE
እንታይ O
ክንገብር O
ኣለና O
ዝብል O
ሕቶ O
ስለ O
ዝመጽእ O
፡ O
ኣብ O
መወዳእታ B-DATE
ክስራሕ O
ክኽእል O
ኣለዎ O
። O

ክብሪ B-ORG
ጉዳይ I-ORG
ኣባይቲ I-ORG
፡ O
ኣከራኻሪ O
ኣርእስቲ O
እዩ O
። O

ፍሉይ O
መደብ O
ተገይርሉ O
ከኣ O
ዝምልከቶም O
ሓለፍቲ O
ኮፍ O
ኢሎም O
መጺኦም O
ክዘራረብሉ O
፡ O
ምስ O
ህዝቢ O
ክመያየጥሉ O
ዝሕተትቱ O
እንተ O
ኣሎ O
ከኣ O
ክሕተትሉ O
ምእንቲ O
፡ O
ብሸፈፍ O
ዘይኰነ O
ግሉጽነት O
ብዘለዎ O
መንገዲ O
ክዝረበሉ O
ዘለዎ O
ኣርእስቲ O
እዩ O
። O

ምናልባት O
እቲ O
ዘረባ O
ናብ O
ኣስመራ B-LOC
ጥራይ O
ክመርሓና O
ይኽእል O
። O

ኣስመራ B-LOC
ዘሎ O
መንበሪ O
ኣባይቲ I-LOC
ክሳብ O
ክንደይ O
ገፊሕ O
እዩ O
ንኹሉ O
እቲ O
ዘሎ O
ጠለባት O
ዘማልእ O
ድዩ O
ከም O
ኣርእስቲ O
ወሲድና O
ኣብ O
ምውቕቓዕ O
“ O
ሰርኩሌሽን O
“ O
( O
ዑደት O
) O
ብዛዕባ O
ዘሎ O
ጉዳይከ O
ቀዳማይ O
ነገር O
ኣብ O
ኣባይቲ B-LOC
ዝግበር O
ዘሎ O
ዝተፈላለዩ O
ኣሽካዕላላት O
ሓደ O
ብሓደ O
ክጻረዩ O
ኣለዎም O
። O

ብዛዕባ O
ናይ O
መሬትን O
ኣባይትን O
ምሻጥ O
ብዙሕ O
ኣርእስትታት O
ኣሎ O
። O

ካብ O
ሕጊ O
ዝወጸ O
ንተገልጋሊ O
ናብ O
ዕዳጋ O
ዘውርድ O
ኣሰራርሓታት O
መሊኡ O
እዩ O
። O

ብፍላይ O
ኣብ O
ኣስመራ B-LOC
። O

ስለምንታይ O
እዩ O
ክራይ O
ኣባይቲ B-PER
ዝኸብር O
ዘሎ O
ሕቶ O
ጠለብን O
ቀረብን O
እዩ O
ይበሃል O
እዩ O
። O

ምስ O
ካልኦት O
ኣገልግሎታትን O
ኣቕሑን O
ኣመጣጢንካ O
ክትርእዮ O
ከለኻ O
፡ O
ኣብ O
ቁጠባ O
ዝቕባበ O
ባህርያዊ O
እዩ O
። O

ከምኡ O
ስለ O
ዝዀነ O
ከኣ O
“ O
ክራይ O
ኣባይቲ O
ክውስኽ O
ይኽእል O
እዩ O
“ O
ዝብል O
ሓፈሻዊ O
ፍልስፍናዊ O
ምጉታት O
ኣሎ O
። O

እዚ O
ግን O
ብግቡእ O
ክምለስ O
ዘለዎ O
ጉዳይ O
እዩ O
። O

ናይ O
ኣባይትን O
ክራይን O
ዋጋ O
ምስ O
ካልኦት O
ዝተፈላለዩ O
ቁጠባዊ O
ኣርእስታት O
ኣዛሚድካ O
ብኸመይ O
መንገዲ O
እዩ O
ዝውስኽ O
ዘሎ O
ኣብቲ O
ዋጋ O
እቲ O
ቀንዲ O
ተሃሳዪ O
ዘሎ O
ዝበቅዕ O
ደሞዝ O
ዘይብሉ O
፡ O
ኣብ O
ናይ O
መንግስቲ O
ስራሕ O
ዝሰርሕ O
ዘሎን O
ብኽራይ O
ዝነብርን O
እዩ O
። O

ኣብ O
መንግስቲ O
ዝሰርሑ O
ብዝተፈላለየ O
መንገዲ O
ገዛ O
ዝሓዙ O
ኣለዉ O
። O

ይኸፍሉን O
ኣይከፍሉን O
ወይ O
የካርይዎን B-PER
ኣየካርይዎን I-PER
ካልእ O
እዩ O
። O

እዚ O
ሓደ O
ክፋል O
እዩ O
። O

እቲ O
ካልእ O
ዝበዝሕ O
ኣብ O
ናይ O
ብሕታዊ O
ቤት O
ተኻርዩ O
ዝነብር O
፡ O
በቲ O
ዝወስዶ O
ዘሎ O
ወርሓዊ O
መሃያ O
ክካረ O
ይኽእል O
ድዩ O
እንድሕር O
ኣታዊኡ O
ንኽራይ O
ዘየኽፍሎ O
ኰይኑኸ O
ካበይ O
ኣምጺኡ O
ይኸፍል O
እንተ O
ድኣ O
ውዕል O
ክራይ O
ዝፍረም O
ኰይኑ O
፡ O
ስለምንታይ O
ዋጋ O
ወሲኹ O
ከመይ O
ጌርካኸ O
ይፍታሕ O
ዝብል O
ሕቶ O
እስከ O
ንጸግዒ O
ንግደፎ O
። O

ክራይ O
ዘካሪ O
ወናኒ O
ቤት O
ብግቡእ O
ሕግታት O
ተኸቲሉ O
ግብሪ O
ክኸፍል O
ክኽእል O
ኣለዎ O
። O

ክራይ O
ብዝወሰኾ O
መጠን O
፡ O
ብመሰረት O
ህሉው O
ሕጊ O
ግብሪ O
ክኸፍል O
ክኽእል O
ኣለዎ O
። O

ግብሪ O
ጎሲኻ O
፡ O
ወይ O
ሕግታት O
ረጊጽካ O
፡ O
ንተገልጋሊ O
ከም O
ድላይካ O
ብትእዛዝ O
ውጻእ O
ይበሃል O
ኣሎ O
። O

“ O
ክንድዚ O
ከይከፈልካ O
ኣይትቕመጥን O
፡ O
ክንድዚ O
ወስኽ O
፡ O
እንተ O
ዘይኰይኑ O
ውጻእ! O

ዝዓይነቶም O
ናይ O
ኣካራይን O
ተኻራይን O
ርክባት O
፡ O
ግቡእ O
ስጉምቲ O
ከይተወስደሎም O
ግዜ B-DATE
እንድሕር O
በሊዖም O
፡ O
ከም O
ንቡራት O
ወይ O
ቅቡላት O
ኣሰራርሓታት O
ስለ O
ዝውሰዱ O
፡ O
ኣብ O
ባህሊ O
እውን O
ስለ O
ዝኣትዉ O
፡ O
ኣብቶም O
ገበርቶም O
ገዚፍ O
ተሓታትነት O
ዘምጽእ O
እዩ O
። O

ኣብ O
ምምሕዳር O
ከተማ I-LOC
ይኹን O
ዞባ B-LOC
ወይ O
ካልእ O
፡ O
ዘለዉ O
ሰባት O
ክከታተልዎ O
ዝግባእ O
ድዩ O
እቶም O
ውዕል O
ዘፈራርሙ O
ግብሪ O
ምእካብ O
ጥራይ O
ዘይኰነ O
፡ O
ሓደ O
ካብ O
ሓላፍነታት O
ወይ O
ግዴታታት O
ናይ O
መንግስትን O
ኣካላት O
መንግስትን O
ተገልጋሊ O
ከይውጻዕ O
ምክልኻል O
እዩ O
። O

ኣብ O
ናይ O
ሓላፍነት O
መንግስቲ O
ኮፍ O
ኢልካ O
፡ O
እንድሕር B-DATE
ደኣ O
ነቲ O
ተገልጋሊ O
ክትከላኸለሉ O
ዘይትኽእል O
ምስንካ O
እንታይ O
ትርጉም O
ክህልዎ O
ይኽእል O
። O

ምናልባት O
ገለ O
ሓለፍቲ O
ብመፍቶ O
፡ O
ብዘመድ O
፡ O
ብዓርክን O
ብኻልእ O
ዝተፈላለየ O
መንገድን O
ጉቦ O
እናበልዑ O
፡ O
ብልሹው O
ወይ O
ብኩል O
ዝዀነ O
ተግባራት O
ዘማዕብሉ O
ኣይሰኣኑን O
እዮም O
። O

ኣብ O
መወዳእታ B-DATE
ግን O
ክራይ O
ርትዓዊ O
ድዩ O
ኣይርትዓውን O
እዩ O
እቲ O
ሕቶ O
። O

እቲ O
ዘገርም O
ኣብ O
1991 B-DATE
ናጽነት O
ምስ O
መጸ O
፡ O
እታ O
ዝተወስደት O
ቀዳመይቲ O
ስጉምቲ O
ደርጊ O
ሃጊርዎ O
ዝነበረ O
ኣባይቲ O
ብምሉኡ O
ናብ O
ዋናታቱ O
ከም O
ዝምለስ O
ምግባር O
እያ O
። O

እዚ O
ኩሉ O
እናሃለወ O
ከሎ O
፡ O
ብኸመይ O
መንገዲ O
እዩ O
ደኣ O
ዝዀነ O
“ O
ወናኒ O
ቤት O
እየ O
“ O
ዝብል O
ኣካል O
ከም O
ድላዩ O
ክሸይጥን O
ክልውጥን O
እሞ O
ከኣ O
መብዛሕትኡ O
ትሕቲ O
ጣውላ O
ዝግበር O
ውዕላት O
እዩ O
። O

ምስ O
ዝተፈላለዩ O
ደቂ O
ሃገር O
ይኹኑ O
ወጻኢ O
ዝሰርሑ O
፡ O
እሞ O
ኣብ O
ወጻኢ O
ሸርፊ O
ከዋህልሉ O
ዝኽእሉ O
፡ O
ብዝተፈላለዩ O
መንገዲ O
ዝገብርዎ O
ውዕላት O
፡ O
ንመንግስቲ O
ዘየድልዮ O
ዘይሕጋዊ O
ዝኾነ O
ኣሰራርሓን O
ተግባራትን O
እዩ O
ብምሉኡ O
። O

ነቲ O
ሓፈሻዊ O
ንቕሓትን O
ፍልጠትን O
ናይ O
ሰባት O
ማዕረ O
ንምግባሩ O
ምእንቲ O
ክከኣል O
ክጸዓር O
ኣለዎ O
። O

ክንደይ O
ኣባይቲ O
እዩ O
ዘሎ O
መን O
እዩ O
ወናኒ O
ኣባይቲ O
ክንደይ O
ወነንቲ O
ኣባይቲ O
እዮም O
ዘካርዩ O
ዋጋ O
ክራይ O
ክስልዑ O
ከለዉ O
ከመይ O
ገይሮም O
እዮም O
ዝስልዕዎ O
ነዚ O
ዝከታተል O
ኣካል O
ናይ O
መንግስቲኸ O
ኣሎ O
ድዩ O
ክጽናዕ O
ኣለዎ O
። O

ኣብ O
መወዳእታ B-DATE
እቲ O
ወናኒ O
ሓላል O
ዝበሃል O
ረብሕኡ O
ክረክብ O
ናይ O
ግድን O
እዩ O
። O

ንዕኡ O
ዝምልከት O
ዘካረየ O
ሓላል O
እዩ O
። O

ካብ O
ክራይ O
ኣታዊ O
ክገብር O
ጽቡቕ O
እዩ O
። O

ግን O
ካብ O
ሕጊ O
ወጻኢ O
ንተገልገልቲ O
እናበደልካ O
ዝካየድ O
ኣሰራርሓታት O
ኣገባብ O
ክግበረሉ O
ክኽእል O
ኣለዎ O
። O

ከምዚ O
ናይ O
ቃለ-መሕትት O
ኣርእስቲ O
ብሕቶ O
ቀሪቡ O
መልሲ O
ተዋሂብዎ O
ጥራይ O
ዝስገር O
ዘይኰነስ O
፡ O
ምሉእ O
ፍወሳ O
ክግበረሉ O
ዘለዎ O
ዘይቅቡል O
ተርእዮን O
ኣከያይዳን O
እዩ O
። O

ስለ O
ዝዀነ O
፡ O
እቶም O
ዝምልከቶም O
ኣካላት O
መንግስትን O
ሓለፍትን O
ልዕሊ O
ኩሉ O
ግዴትኦም O
ከልዕሉ O
ክኽእሉ O
ኣለዎም O
። O

ክቡር O
ፕረዚደንት O
፡ O
ምስ O
ዓለማዊ O
ምዕባለ O
ቴክኖሎጂ O
ተኣሳሲሩ O
እዚ O
ናይ O
መራኸቢታት O
ብፍላይ O
እዚ O
ናይ O
ቀዋምን O
ተንቀሳቓስን O
ተሌፎን O
፡ O
“ O
ኣይቲ O
“ O
ኢንተርነት O
፡ O
ተራ O
ናይዘን O
መራኸቢታት O
እዚአን O
ወሳኒ O
ኾይኑ O
ኣሎ O
። O

ስለዚ O
ምስዚ O
ምዕባለ O
እዚ O
ንምስጓምን O
መራኸቢታትና O
ንምስፋሕን O
እንታይ O
መደባት O
ተታሒዙ O
ከም O
ዘሎ O
ክትሕብረና O
ንኽእል O
ኢና O
። O

ሓደ O
ኤሪተል O
ዝህቦ O
ዘሎ O
ኣገልግሎት O
እዩ O
። O

ኤሪተል B-PER
ጽቡቕ O
ኣገልግሎት O
ይህብ O
ዶ O
ኣሎ O
ኢልካ O
ክሕተት O
ይከኣል O
እዩ O
። O

ሎሚ B-DATE
ኣብ O
ዝዀነ O
ቦታ O
ምስንካ O
ክትራኸብ O
ምኽኣል O
፡ O
ምስ O
ቅድሚ B-DATE
ገለ I-DATE
ዓመታት I-DATE
ኣነጻጺርካ O
ክትርእዮ O
ከለኻ O
ጽቡቕ O
ኤሪተል O
ሰጒሙ O
ኣሎ O
። O

ኣብቲ O
ዝድለ O
ደረጃ O
ግን O
ኣይበጽሐን O
። O

እቲ O
ጉዳይ O
ከኣ O
ኣይተሓስበሉን O
ክንብል O
ኣይንኽእልን O
ኢና O
። O

ኣገልግሎት O
ተለፎን O
ብዙሓት O
ዓይነት O
ተጠቀምቲ O
ክህልውዎ O
ይኽእሉ O
እዮም O
። O

ኣብ O
ዝኾነ O
ቦታ O
ምስንካ O
፡ O
ንውልቃዊ O
ዋኒናትካ O
ንኽትራኸብ O
ምእንቲ O
ትጥቀመሉ O
፡ O
ኣብ O
ናይ O
ዝተፈላለየ O
ጽላታት O
መደባት O
ልምዓት O
ትጥቀመሉ O
። O

ዓብይን O
ኣሳላጥን O
ኣካል O
ናይ O
ትሕተ-ቅርጺ O
ቴክኖሎጂ O
እዩ O
። O

ካብ O
ነዊሕ B-DATE
እዋን I-DATE
ክሕሰበሉ O
ዝጸንሐ O
ኣብ O
ውሽጢ O
ሃገር O
ኣዝዩ O
ስሉጥ O
ዝዀነ O
ናይ O
መራኸቢ O
መርበብ O
ወይ O
ስርዓት O
ክህልወና O
ኣለዎ O
ዝብል O
እዩ O
። O

እቲ O
ቀዋምን O
ተንቀሳቓስን O
ሞባይል O
ዝበሃል O
፡ O
ከም O
ኣካይዳኡ O
ይቕጽል O
ኣሎ O
ክንብል O
ንኽእል O
ኢና O
። O

ኣብ O
መወዳእታ B-DATE
ግን O
ብምሉኡ O
እቲ O
ስርዓት O
ብደረጃ O
ሃገር O
ብፋይበር O
ክተኣሳሰር O
ክኽእል O
ኣለዎ O
። O

ብውሕዱ O
ድማ O
እቲ O
ዓበይቲ O
። O

ምኽንያቱ O
ከም O
ገፊሕ O
ጎደና O
ስሉጥ O
ኣገልግሎት O
ዝህብ O
ማይክሮወይቭ O
ወይ O
ስልኪ O
ክትገብር O
ትኽእል O
ኢኻ O
። O

ግን O
እቲ O
ዝበለጸ O
ሎሚ B-DATE
ኣብ O
ኩሉ O
ናይ O
መራኸቢ O
መሳለጥያታት O
መትኒ O
ክንብሎ O
ንኽእል O
ፋይበር O
እዩ O
። O

ምስ O
ናይ O
ዓለም O
መስመራት O
ክንራኸብ O
ምእንቲ O
ብቐይሕባሕሪ O
ዝሓልፍ O
ናይ O
ፋይበር O
መስመር O
ኣብ O
ኣስመራ B-LOC
ኣሎ O
። O

ቅድሚ B-DATE
ሕጂ I-DATE
ናይ O
ኣፍሪቃ B-LOC
ዝብልዎ O
ፕሮጀክት O
ጸኒሑ O
። O

ነንበይነን O
ዓበይቲ O
ኩባንያታት O
ሃገርን O
ዓበይቲ O
ትካላትን O
ዝውንንኦ O
እዩ O
። O

ከም O
ኣቕረብቲ O
ኣገልግሎት O
፡ O
ከም O
ተጠቃሚ O
ናይቲ O
ኣገልግሎት O
ክትኣቱ O
እንተ O
ድኣ O
ምስንካ O
፡ O
ናበይ O
ኢኻ O
ክትኣቱ O
ደሊኻ O
እቲ O
መስመር O
ብዙሕ O
እዩ O
። O

በቲ O
ዝሓጸረ O
ወይ O
ዝሓሰረ O
መስመር O
ነንበይኖም O
ኣማራጺታት O
ኣለዉ O
። O

እዚኣቶም O
ምናልባት B-DATE
ግዜ B-DATE
ዝበልዑሉ O
ፋይዳ O
ብግቡእ O
ምጽናዕ O
እዩ O
ነይሩ O
። O

ወጻኢታቶም O
ኣገልግሎቶም O
ኣብ O
ግምት O
ብምእታው O
፡ O
እቲ O
ቀዳማይ O
ኣማራጺ O
እንታይ O
እዩ O
ዝዀነ O
ጎደና O
ወይ O
መስመር O
እንድሕር O
ኣሎ O
ዀይኑ O
፡ O
ምስ O
ዓለም O
ንምርኻብ O
ክንለግቦ O
ዘለና O
ኣየናይ O
እዩ O
እቲ O
ዝሓጸረ O
ኢንተርነት O
ኣሎ O
ኢልካ O
ክትዛረብ O
ኣይትኽእልን O
ኢኻ O
ኣብዚ O
ዓዲ O
። O

ኣዝዩ O
ደንጓዪን O
ዝሑልን O
ብምዃኑ O
ንኹሉ O
ነገር O
ኣይትጥቀመሉን O
ኢኻ O
። O

ገፊሕን O
ስሉጥን O
ናይ O
ድምጺ O
፡ O
ክኸውን O
ከሎ O
እዩ O
፡ O
ናይ O
ብሓቂ O
ነቲ O
ተገልጋሊ O
ዝግባእ O
ኣገልግሎት O
ዘቕርበሉ O
። O

ምናልባት O
ክኢላታት O
የጽንዕዎ O
፡ O
ናይ O
ፋይበር O
መርበብ O
ምዝርጋሕ O
ብደረጃ O
ሃገርን O
ምስ O
ናይ O
ግዳም O
መራኸቢታት O
ወይ O
መስመራት O
ምርኻብን O
፡ O
ኣብ O
ግምት O
ኣእቲኻ O
፡ O
ከም O
ማይክሮወይቭ O
ዝኣመሰሉ O
ካልኦት O
ኣማራጺታት O
እውን O
ኣለዉ O
። O

ካልእ O
እንተ O
ተረፈ O
እዚ O
ፋይበር O
ክተኣታቶ O
ኣለዎ O
። O

ኤሪተል B-PER
ኣብ O
ውሱን O
ከባቢታት O
ኣተኣታትዩ O
ኣሎ O
። O

ብፍላይ O
ኣብቲ O
ቀንዲ-ቀንዲ O
ኣገልግሎት O
ዝጠልብ O
ከባቢታት O
፡ O
መስመራት O
ክህልዎ O
ምእንቲ O
፡ O
መርበባት O
ብደረጃታት O
ክዝርጋሕ O
ክኽእል O
ኣለዎ O
። O

ብዘይ O
ብኡ O
ኣብ O
ስሉጥ O
ናይ O
መራኸቢታት O
መርበብ O
ወይ O
ኣገልግሎት O
ክትኣቱ O
ኣዝዩ O
ኣጸጋሚ O
እዩ O
። O

ስለምንታይ O
ኣይኣተናዮን O
፡ O
ብዙሕ O
ቴክኒካዊ O
ምኽንያታት O
ኣለዎ O
። O

ምናልባት O
ናይ O
ምምዋል O
ጸገማት O
እውን O
ክህሉ O
ይኽእል O
ይኸውን O
። O

ግን O
እቲ O
ቴክኒካዊ O
ሕቶታት O
ብግቡእ O
እንድሕር O
ተመሊሱ O
፡ O
እቲ O
ናይ O
ምምዋል O
ብድሆ O
ገዚፍ O
እዩ O
ኣይብሎን O
እየ O
። O

ኣብ O
ቀዳምነታት O
ሓፈሻዊ O
ኣገልግሎት O
ናይ O
መራኸቢታት O
ዘይኰነ O
፡ O
እዚ O
ሕጂ B-DATE
ነተኣታትዎ O
ዘለና O
ማይክሮወይቭ O
፡ O
ኣብ O
ኣብያተ-ትምህርቲ O
ወይ O
ኣብ O
ዝተፈላለያ O
ኮሌጃትን O
ናይ O
ትምህርቲ O
ትካላትን O
፡ O
ኮምፕዩተር O
ክህሉ O
እንተ O
ድኣ O
ኮይኑ O
፡ O
ብደረጃ O
ሃገር O
ንኹላተን O
ኣብያተ-ትምህርቲ O
ኣብ O
ሓደ B-DATE
እዋን I-DATE
ብቐጥታ O
ከራኽበን O
ዝኽእል O
ስርዓተ-መራኸቢ O
ክኸውን O
የድሊ O
። O

ስርዓተ-መራኸቢ O
ብዘይካ O
ኣብ O
ካልኦት O
ዋኒናት O
፡ O
ኣብ O
መዳይ O
ትምህርቲ O
ዓቢ O
ኣገዳስነት O
ኣለዎ O
። O

ስለዚ O
ቅድሚ B-DATE
ዝኣገረ O
እቲ O
ናይ O
ፋይበር O
ዝበሃል O
ጉዳይ O
ይፈታሕ O
ኣይፈታሕ O
፡ O
ግዜ B-DATE
ይውሰድ O
ኣይውሰድ O
ብዘየገድስ O
፡ O
ቀዳማይ O
ነገር O
ናይ O
ኣብያተ-ትምህርቲ O
ናይ O
ኮምፕዩተር O
ክፍሊታት O
በቲ O
ዝከኣል O
መጠን O
ክዓብን O
ዕግበት O
ክህብን O
ኣለዎ O
። O

ሕጽረት O
ብዝሕን O
ዓይነትን O
መምህራን O
ኣሎ O
ብሰሪ O
ርሕቀት O
ኣብ O
ገለ O
ገለ O
ከባቢታት O
ዘለዋ O
ኣብያተ-ትምህርቲ O
፡ O
ግቡእ O
ኣገልግሎት O
ኣይረኽባን O
ኣለዋ O
ሕጽረት O
ኣብያተ-መጻሕፍትን O
ዎርክሾፓትን I-ORG
ኣሎ O
ላባራቶሪታት O
የለን O
ሕጽረት O
መጻሕፍቲ O
ካልእ O
ብዙሕ O
ክዝረብ O
እውን O
ይኽእል O
እዩ O
። O

ነዚ O
ኩሉ O
ጸገማት O
ከቃልሎ O
ዝኽእል O
ድማ O
፡ O
መራኸቢታት O
ስለ O
ዝዀነ O
፡ O
ናይ O
ሓበሬታ O
ቴክኖሎጂ O
ብዝለዓለ O
ክትጥቀመሉ O
ትኽእል O
። O

ኣብ O
ሓደ B-DATE
እዋን I-DATE
ንዕስራ O
ሰላሳ O
ሽሕ O
ተማሃሮ O
ፍልጠት O
ከሰጋግር O
ዝኽእል O
ናይ O
መምህራንን O
ኣሰልጠንትን O
ኣበርክቶ O
ከራብሕ O
ዝኽእል O
ብቐንዱ O
እውን O
ኣገዳስነት O
ስርዓተ-ሓበሬታ O
ኣብ O
ትምህርቲ O
ዓቢ O
ስለ O
ዝዀነ O
፡ O
ዝስርሓሉ O
ዘሎ O
ንሱ O
እዩ O
። O

ቴክኖሎጂ O
ሓበሬታ O
እምበኣር O
ነዚ O
ከምዚ O
ዝኣመሰለ O
ኣገልግሎት O
ክንጥቀመሉ O
ክንክእል O
ኣለና O
። O

ኣብ O
ፋይበር O
ጥራይ O
ዘይኰነ O
፡ O
ወላ O
ኣብ O
ማይክሮ-ወይቭ O
